"SDU_ID","connect_rs","agreement1","agreement2","agreement3"
1024,0.0625,0.242858264485722,0.305358264485722,0.234011157044962
1025,0.125,0.006425757771399,0.131425757771399,0.129366345587433
1026,0.25,0.035321664679649,0.285321664679649,0.273149836081363
1027,0.125,0.671918893630325,0.796918893630325,0.705699707534283
1028,0.4,0.741484335969104,1.1414843359691,1.04362153406927
1059,0.125,0.14835974283873,0.27335974283873,0.22141436696273
1060,0.1,0.354070984050368,0.454070984050368,0.36508593715715
1061,0.25,0.078363821109506,0.328363821109506,0.305638625708212
1062,0,0.367322415619786,0.367322415619786,0.271987723412624
1063,0.535714285714285,1.06369642534117,1.59941071105546,1.42397039216521
1064,0.0833333333333332,0.450385169731812,0.533718503065145,0.519635898428797
1095,0,0.005390882945714,0.005390882945714,0.002664285632468
1096,0.25,0.334734619814295,0.584734619814295,0.518490914839351
1097,0.0833333333333332,0.298470671044188,0.381804004377521,0.335761687396081
1098,0.25,0.000835529165759,0.250835529165759,0.250657497359463
1099,0,0.20160067644494,0.20160067644494,0.17850724479617
1100,0.464285714285715,1.48583237825144,1.95011809253716,1.77909404749141
1131,0.25,0.112889408333573,0.362889408333573,0.351214064911003
1132,0.25,0.437118250357266,0.687118250357266,0.65716541720505
1133,0.25,0.034238142809063,0.284238142809063,0.282296053460471
1134,0,0.055650641755469,0.055650641755469,0.050745150782023
1135,0.625,1.0407611141353,1.6657611141353,1.62428818175384
1136,0.25,1.37379847142763,1.62379847142763,1.56726614903946
1168,0.5,0.340079230346448,0.840079230346448,0.813125801902028
1169,0.583333333333332,0.375587119123528,0.95892045245686,0.935088241370299
1171,0,0.631861388363133,0.631861388363133,0.613897061663019
1172,0.5,0.807152600922802,1.3071526009228,1.2823562817163
1173,0.25,0.893293803927727,1.14329380392773,1.10872461193981
1203,0,0.100386119476941,0.100386119476941,0.092763418233489
1204,0.75,0.358926994515577,1.10892699451558,1.08230649769914
1205,0.65,0.07019264200789,0.72019264200789,0.715989405555172
1206,0.625,0.397512701593809,1.02251270159381,1.02233930075291
1207,0,0.691606201269861,0.691606201269861,0.671796889969775
1208,0.5,1.00385936765933,1.50385936765933,1.46286047387963
1209,0.125,0.702940262631708,0.827940262631708,0.806951826030116
1239,0,0.031177639530342,0.031177639530342,0.026398712494142
1240,0,0.472003864657067,0.472003864657067,0.434334267230833
1241,0.5,0.456765584426642,0.956765584426642,0.926794982739248
1242,0.607142857142858,0.428601584049808,1.03574444119267,1.03115278685634
1243,0,0.016729273957919,0.016729273957919,0.015459979733139
1244,0,0.541345322207619,0.541345322207619,0.509952832028005
1245,0.5,1.45932056248377,1.95932056248377,1.91013714609778
1275,0,0.01666815766198,0.01666815766198,0.01516997432722
1276,0,0.716310049481409,0.716310049481409,0.692720600127537
1277,0.5,0.383191733534873,0.883191733534873,0.859401139552713
1278,0.75,0.542475877653119,1.29247587765312,1.28565082090265
1280,0.375,1.45795097595653,1.83295097595653,1.78507153521324
1281,0.625,1.33014265275262,1.95514265275262,1.8951112803157
1311,0,0.000547389193613,0.000547389193613,0.000464156789983
1312,0,0.548351676247706,0.548351676247706,0.531122568140968
1313,0,0.825218181796887,0.825218181796887,0.801635669518097
1314,0.416666666666668,0.572251024060188,0.988917690726856,0.976516062724924
1315,0.375,0.010006862003787,0.385006862003787,0.384382618907137
1316,0,0.09631843444619,0.09631843444619,0.089569674065716
1317,0.541666666666668,1.23062155516593,1.7722882218326,1.73601970389509
1318,0.55,0.915142139747355,1.46514213974735,1.4273754363922
1348,0,0.790557413242644,0.790557413242644,0.768660354985028
1349,0.5,0.504375369233478,1.00437536923348,0.987513871464874
1350,0.428571428571427,0.044959088059513,0.47353051663094,0.470783847380598
1351,0,0.023166982614293,0.023166982614293,0.021772839853499
1352,0.285714285714285,0.761017257921041,1.04673154363533,1.0216092298065
1353,0.625,0.844838805962794,1.46983880596279,1.43859197360041
1354,0.166666666666667,0.603026503717696,0.769693170384363,0.754884738849673
1384,0,0.488218044379208,0.488218044379208,0.47978382706151
1385,0.333333333333332,0.768770468309384,1.10210380164272,1.07628788431145
1386,0.166666666666667,0.799150600653107,0.965817267319774,0.94938580377545
1387,0.1875,0.095411041085989,0.282911041085989,0.277341406354169
1388,0.0416666666666667,0.48946800548661,0.531134672153277,0.496662584775117
1389,0.375,0.96692957057464,1.34192957057464,1.30401721266545
1390,0.34375,0.931548729823391,1.27529872982339,1.23611014012833
1420,0,0.527558284194597,0.527558284194597,0.517154233532625
1421,0.4375,0.80803818250321,1.24553818250321,1.22116495947389
1422,0.166666666666667,0.736014422899522,0.902681089566189,0.885576831245201
1423,0,0.037148529499456,0.037148529499456,0.034367180080934
1424,0.291666666666668,0.86758672155477,1.15925338822144,1.12765281960165
1425,0.357142857142857,0.24032703066561,0.597469887808467,0.580760981668975
1426,0.458333333333332,1.25134514446878,1.70967847780212,1.64781599276307
1457,0.25,0.612731819586263,0.862731819586263,0.847382377011403
1458,0.125,0.516671717968589,0.641671717968589,0.638918112754041
1459,0.0833333333333332,0.003306151703288,0.0866394850366212,0.0864522121284552
1460,0.1875,0.828982604745208,1.01648260474521,0.98558951183399
1461,0.214285714285714,0.94186391530188,1.15614962958759,1.14599527648366
1462,0.4375,1.0538748055831,1.4913748055831,1.44672755901356
1492,0,0.473362054671889,0.473362054671889,0.472585218835251
1493,0.25,0.450699654140744,0.700699654140744,0.699201470805984
1494,0.1875,0.71903600608917,0.90653600608917,0.887864204721932
1495,0,0.022938256388021,0.022938256388021,0.021356840719061
1496,0.392857142857143,1.3798705415459,1.77272768440304,1.73206865439689
1497,0.357142857142857,1.42157558852284,1.7787184456657,1.73741436696146
1498,0.25,0.750122298684917,1.00012229868492,0.976560593257299
1530,0.166666666666667,0.531443701949462,0.698110368616129,0.694572991392447
